Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceLog,LotFrontageLog,LotAreaLog,1stFlrSFLog,GrLivAreaLog,2ndFlrDummy,3SsnPorchDummy,AlleyDummy,EnclosedPorchDummy,FireplaceDummy,LowQualFinDummy,OpenPorchDummy,PoolDummy,ScreenPorchDummy,PorchDummy,BsmtDummy,DeckDummy,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,TotalSFLog,Total_sqr_footageLog,Total_porch_sfLog,TotalSFxOverallQual,GrLivAreaxOverallQual,BsmtFinSF1xOverallQual,LotAreaxOverallQual,TotalSFxLotArea
1288,20,RL,127.70025319685513,36500,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812.0,Unf,0.0,812.0,1624.0,GasA,Fa,Y,SBrkr,1582,0,0,1582,0.0,1.0,2,0,4,1,TA,7,Typ,0,NA,Attchd,1964.0,Unf,2.0,390.0,TA,TA,N,168,198,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,190000.0,12.154779351142624,4.849685745784023,10.505067539570582,7.366445148327599,7.366445148327599,0,0,0,0,0,0,1,0,0,1,1,1,3928,3206.0,2394.0,2.5,366,3206.0,2394.0,366,16030.0,7910,4060.0,182500,117019000.0
1289,120,RL,40.0,5664,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158.0,Unf,0.0,343.0,1501.0,GasA,Ex,Y,SBrkr,1659,0,0,1659,1.0,0.0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000.0,Fin,2.0,499.0,TA,TA,Y,212,59,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,278000.0,12.535376392672774,3.6888794541139363,8.641885635373555,7.413970290190444,7.413970290190444,0,0,0,0,1,0,1,0,0,1,1,1,4000,3160.0,2817.0,3.0,271,3160.0,2817.0,271,25280.0,13272,9264.0,45312,17898240.0
1290,60,RL,86.0,11065,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1085.0,1085.0,GasA,Ex,Y,SBrkr,1120,850,0,1970,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,753.0,TA,TA,Y,177,74,0,0,0,0,NA,NA,NA,0,10,2006,New,Partial,281000.0,12.546109948315882,4.454347296253507,9.31154225248515,7.02108396428914,7.585788821732034,1,0,0,0,1,0,1,0,0,1,1,1,4012,3055.0,1970.0,2.5,251,3055.0,1970.0,251,24440.0,15760,0.0,88520,33803575.0
1291,80,RL,85.90915039895535,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0.0,138.0,1152.0,GasA,TA,Y,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,180500.0,12.103486056755072,4.453290347169745,9.554780778246572,7.049254841255837,7.049254841255837,0,0,0,0,1,0,0,0,0,0,1,1,3928,2304.0,2166.0,2.0,227,2304.0,2166.0,227,11520.0,5760,5070.0,70560,32514048.0
1292,160,RM,21.0,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,231.0,Unf,0.0,399.0,630.0,GasA,TA,Y,SBrkr,630,672,0,1302,0.0,0.0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,185,0,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,119500.0,11.691071650353702,3.044522437723423,7.426549072397305,6.4457198193855785,7.171656822768514,1,0,0,0,0,0,0,0,0,0,1,1,3944,1932.0,1533.0,2.5,185,1932.0,1533.0,185,9660.0,6510,1155.0,8400,3245760.0
1293,70,RM,60.0,6600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,0.0,994.0,994.0,GasA,TA,N,SBrkr,1378,994,0,2372,0.0,0.0,2,0,4,2,TA,11,Min2,0,NA,Attchd,1985.0,RFn,1.0,432.0,TA,TA,Y,0,287,0,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,107500.0,11.585246126549855,4.0943445622221,8.794824928014517,7.228388451573604,7.771488760117616,1,0,0,0,0,0,1,0,0,1,1,0,3857,3366.0,2372.0,2.0,287,3366.0,2372.0,287,16830.0,11860,0.0,33000,22215600.0
1294,60,RL,78.0,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,194.0,Unf,0.0,638.0,832.0,GasA,TA,Y,SBrkr,832,832,0,1664,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0,28,0,0,259,0,NA,GdWo,NA,0,3,2006,WD,Normal,162900.0,12.000891794590137,4.356708826689592,9.224243277145174,6.723832440821209,7.416979621381154,1,0,0,0,1,0,1,0,1,1,1,0,3952,2496.0,1858.0,2.5,287,2496.0,1858.0,287,17472.0,11648,1358.0,70980,25309440.0
1295,20,RL,60.0,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,0.0,697.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,115000.0,11.652687407345388,4.0943445622221,9.008468955937513,6.761572768804055,6.761572768804055,0,0,0,0,0,0,0,0,0,0,1,0,3945,1728.0,1031.0,2.0,0,1728.0,1031.0,0,8640.0,4320,835.0,40860,14121216.0
1296,20,RL,70.0,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016.0,Unf,0.0,36.0,1052.0,GasA,Gd,Y,SBrkr,1052,0,0,1052,1.0,0.0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,356,0,0,0,0,0,NA,GdWo,NA,0,11,2006,WD,Normal,138500.0,11.83862560460953,4.248495242049359,9.035986984831405,6.9584483932976555,6.9584483932976555,0,0,0,0,0,0,0,0,0,0,1,1,3936,2104.0,2068.0,2.5,356,2104.0,2068.0,356,10520.0,5260,5080.0,42000,17673600.0
1297,20,RL,80.0,8700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776.0,Unf,0.0,344.0,1120.0,GasA,Gd,Y,SBrkr,1128,0,0,1128,1.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1963.0,RFn,2.0,525.0,TA,TA,Y,192,20,123,0,0,0,NA,MnPrv,NA,0,12,2008,WD,Normal,155000.0,11.951180395901384,4.382026634673881,9.071078304642676,7.028201432058005,7.028201432058005,0,0,0,1,0,0,1,0,0,1,1,1,3926,2248.0,1904.0,3.0,335,2248.0,1904.0,335,11240.0,5640,3880.0,43500,19557600.0
1298,180,RM,35.0,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,1072,0,0,1072,1.0,0.0,2,0,2,1,TA,5,Typ,0,NA,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,6,2006,New,Partial,140000.0,11.84939770159144,3.5553480614894135,8.209308411646937,6.977281341630747,6.977281341630747,0,0,0,0,0,0,1,0,0,1,1,0,4011,1619.0,1619.0,3.0,44,1619.0,1619.0,44,9714.0,6432,3282.0,22050,5949825.0
1299,60,RL,313.0,63887,Pave,NA,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644.0,Unf,0.0,466.0,6110.0,GasA,Ex,Y,SBrkr,4692,950,0,5642,2.0,0.0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008.0,Fin,2.0,1418.0,TA,TA,Y,214,292,0,0,0,480,Gd,NA,NA,0,1,2008,New,Partial,160000.0,11.982929094215963,5.746203190540153,11.064871176788817,8.453614209773367,8.637993891561942,1,0,0,0,1,0,1,1,0,1,1,1,4016,11752.0,11286.0,4.5,506,11752.0,11286.0,506,117520.0,56420,56440.0,638870,750800024.0
1300,20,RL,75.0,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340.0,Rec,906.0,0.0,1246.0,GasA,Ex,Y,SBrkr,1246,0,0,1246,1.0,0.0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,1959.0,RFn,1.0,305.0,TA,TA,Y,218,0,0,0,0,0,NA,GdPrv,NA,0,5,2010,WD,Normal,154000.0,11.944707881395766,4.31748811353631,8.922658299524402,7.1276936993473985,7.1276936993473985,0,0,0,0,0,0,0,0,0,0,1,1,3953,2492.0,2492.0,2.5,218,2492.0,2492.0,218,12460.0,6230,1700.0,37500,18690000.0
1301,60,RL,75.70052593304717,10762,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694.0,Unf,0.0,284.0,978.0,GasA,Ex,Y,SBrkr,1005,978,0,1983,0.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999.0,Fin,2.0,490.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,225000.0,12.323855681186558,4.326785108015665,9.283776690049365,6.912742820493176,7.592366128519796,1,0,0,0,1,0,0,0,0,0,1,0,3998,2961.0,2677.0,2.5,0,2961.0,2677.0,0,20727.0,13881,4858.0,75334,31866282.0
1302,70,RL,63.12895656647734,7500,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547.0,Unf,0.0,224.0,771.0,GasA,Fa,Y,SBrkr,753,741,0,1494,0.0,0.0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1.0,213.0,TA,TA,P,0,0,0,0,224,0,NA,NA,NA,0,11,2009,WD,Normal,177500.0,12.086725887897607,4.145179563912151,8.922658299524402,6.6240652277998935,7.309212365692763,1,0,0,0,1,0,0,0,1,1,1,0,3892,2265.0,2041.0,1.0,224,2265.0,2041.0,224,13590.0,8964,3282.0,45000,16987500.0
1303,60,RL,92.0,10120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740.0,Unf,0.0,425.0,1165.0,GasA,Ex,Y,SBrkr,1203,1323,0,2526,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3.0,844.0,TA,TA,Y,309,78,0,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,290000.0,12.577636201962656,4.5217885770490405,9.222268942841456,7.0925737159746784,7.8343923029104365,1,0,0,0,1,0,1,0,0,1,1,1,3988,3691.0,3266.0,3.5,387,3691.0,3266.0,387,29528.0,20208,5920.0,80960,37352920.0
1304,20,RL,73.0,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,232000.0,12.354492650648448,4.290459441148391,9.069698042173716,7.38770923908104,7.38770923908104,0,0,0,0,0,0,1,0,0,1,1,1,4010,3232.0,1616.0,2.0,267,3232.0,1616.0,267,22624.0,11312,0.0,60816,28079616.0
1305,160,RM,32.0,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,130000.0,11.77528972943772,3.4657359027997265,8.12058871174027,6.883462586413092,7.443078374348516,1,0,0,0,0,0,1,0,0,1,1,0,4008,2684.0,1708.0,2.0,40,2684.0,1708.0,40,18788.0,11956,0.0,23541,9026292.0
1306,20,RL,108.0,13173,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0.0,80.0,1652.0,GasA,Ex,Y,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,404,102,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,325000.0,12.691580461311874,4.68213122712422,9.485924559229828,7.409741954080923,7.409741954080923,0,0,0,0,1,0,1,0,0,1,1,1,4013,3304.0,3224.0,3.0,506,3304.0,3224.0,506,29736.0,14868,14148.0,118557,43523592.0
1307,120,RL,48.0,6955,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1368.0,1368.0,GasA,Ex,Y,SBrkr,1368,0,0,1368,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,474.0,TA,TA,Y,132,35,0,0,0,0,NA,NA,NA,0,9,2006,New,Partial,202500.0,12.218495165528731,3.871201010907891,8.847216104357543,7.221105098182496,7.221105098182496,0,0,0,0,1,0,1,0,0,1,1,1,4011,2736.0,1368.0,2.0,167,2736.0,1368.0,167,19152.0,9576,0.0,48685,19028880.0
1308,20,RL,60.0,8072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746.0,Unf,0.0,244.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2000.0,Unf,2.0,480.0,TA,TA,Y,0,64,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,138000.0,11.835008964139341,4.0943445622221,8.996156562033445,6.897704943128636,6.897704943128636,0,0,0,0,0,0,1,0,0,1,1,0,3989,1980.0,1736.0,2.0,64,1980.0,1736.0,64,9900.0,4950,3730.0,40360,15982560.0
1309,20,RM,100.0,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,608.0,172.0,924.0,GasA,Ex,Y,SBrkr,1122,0,0,1122,1.0,0.0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,0,36,0,0,0,0,NA,GdWo,NA,0,5,2008,WD,Normal,147000.0,11.898187865760873,4.605170185988092,9.392661928770137,7.022868086082641,7.022868086082641,0,0,0,0,0,0,1,0,0,1,1,0,3953,2046.0,1874.0,2.0,36,2046.0,1874.0,36,10230.0,5610,720.0,60000,24552000.0
1310,20,RL,61.562445452906815,7153,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0.0,78.0,1278.0,GasA,Gd,Y,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1991.0,RFn,2.0,496.0,TA,TA,Y,112,51,0,0,0,0,NA,GdWo,NA,0,6,2008,WD,Normal,179200.0,12.096257779522967,4.120052032887762,8.875287128108384,7.165493475060845,7.165493475060845,0,0,0,0,0,0,1,0,0,1,1,1,3982,2572.0,2494.0,3.0,163,2572.0,2494.0,163,15432.0,7764,7200.0,42918,18397516.0
1311,20,RL,100.0,17500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,496.0,1902.0,GasA,TA,Y,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2.0,567.0,TA,TA,Y,0,207,162,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,335000.0,12.721885810807203,4.605170185988092,9.769956159911606,7.550661243105336,7.550661243105336,0,0,0,1,1,0,1,0,0,1,1,0,3961,3804.0,3308.0,3.0,369,3804.0,3308.0,369,26628.0,13314,9842.0,122500,66570000.0
1312,20,RL,68.0,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925.0,Unf,0.0,349.0,1274.0,GasA,Ex,Y,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2005.0,RFn,2.0,508.0,TA,TA,Y,264,98,0,0,0,0,NA,NA,NA,0,1,2007,New,Partial,203000.0,12.220961258023925,4.219507705176107,9.084096645401932,7.149916836132109,7.149916836132109,0,0,0,0,0,0,1,0,0,1,1,1,4012,2548.0,2199.0,3.0,362,2548.0,2199.0,362,17836.0,8918,6475.0,61698,22458072.0
1313,60,RL,71.49615232016473,9572,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482.0,Unf,0.0,971.0,1453.0,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2.0,750.0,Gd,Gd,Y,500,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,302000.0,12.618182296357007,4.269643634547963,9.166597449028265,7.2813856635702825,7.940939762327791,1,0,0,0,1,0,0,0,0,0,1,1,3980,4263.0,3292.0,2.5,500,4263.0,3292.0,500,34104.0,22480,3856.0,76576,40805436.0
1314,60,RL,108.0,14774,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,333168.0,12.716402146247475,4.68213122712422,9.600624158088683,7.259819610363186,7.8628820346414905,1,0,0,0,1,0,1,0,0,1,1,1,3998,3992.0,2599.0,2.5,698,3992.0,2599.0,698,35928.0,23391,0.0,132966,58977808.0
1315,20,RL,60.0,8190,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,0.0,216.0,948.0,GasA,Ex,Y,SBrkr,948,0,0,948,1.0,0.0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,0,36,0,0,0,0,NA,NA,NA,0,10,2007,WD,Normal,119000.0,11.686878772093667,4.0943445622221,9.010669176847115,6.854354502255021,6.854354502255021,0,0,0,0,1,0,1,0,0,1,1,0,3908,1896.0,1680.0,2.0,36,1896.0,1680.0,36,7584.0,3792,2928.0,32760,15528240.0
1316,60,RL,85.0,11075,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,276.0,176.0,952.0,GasA,TA,Y,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2.0,576.0,TA,TA,Y,280,0,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,206900.0,12.239990863733635,4.442651256490317,9.312445594913337,6.9957661563048505,7.655390644826152,1,0,0,0,1,0,0,0,0,0,1,1,3938,3064.0,2888.0,2.5,280,3064.0,2888.0,280,18384.0,12672,3000.0,66450,33933800.0
1317,20,RL,61.0,10226,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1622.0,1622.0,GasA,Ex,Y,SBrkr,1630,0,0,1630,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3.0,860.0,TA,TA,Y,172,42,0,0,0,0,NA,NA,NA,0,1,2009,WD,Normal,295493.0,12.596400426884427,4.110873864173311,9.232688775639945,7.396335293800808,7.396335293800808,0,0,0,0,1,0,1,0,0,1,1,1,4016,3252.0,1630.0,3.0,214,3252.0,1630.0,214,26016.0,13040,0.0,81808,33254952.0
1318,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1352.0,1352.0,GasA,Ex,Y,SBrkr,1352,0,0,1352,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2.0,466.0,TA,TA,Y,0,241,0,0,0,0,NA,NA,NA,0,4,2007,New,Partial,208900.0,12.249610947544657,3.8501476017100584,8.349957272040324,7.20934025660291,7.20934025660291,0,0,1,0,1,0,1,0,0,1,1,0,4013,2704.0,1352.0,2.0,241,2704.0,1352.0,241,18928.0,9464,0.0,29610,11437920.0
1319,20,RL,87.72415701503996,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3.0,748.0,TA,TA,Y,198,150,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,275000.0,12.524526376648708,4.474197312019175,9.601097851212073,7.488293515159428,7.488293515159428,0,0,0,0,1,0,1,0,0,1,1,1,4003,3540.0,1787.0,2.0,348,3540.0,1787.0,348,28320.0,14296,0.0,118248,52324740.0
